X,Y,Z,SegmentIndex,PointIndex
1032.23350982022,-467.988997236511,0,0,133
971.515289835974,-440.461879581559,0,0,134
910.797069851731,-412.934761926606,0,0,135
850.078849867489,-385.407644271653,0,0,136
789.360629883247,-357.8805266167,0,0,137
728.642409899005,-330.353408961747,0,0,138
667.924189914763,-302.826291306794,0,0,139
607.20596993052,-275.299173651841,0,0,140
546.487749946278,-247.772055996888,0,0,141
485.769529962036,-220.244938341935,0,0,142
425.051309977794,-192.717820686983,0,0,143
364.333089993551,-165.19070303203,0,0,144
303.614870009309,-137.663585377077,0,0,145
242.896650025067,-110.136467722124,0,0,146
182.178430040825,-82.609350067171,0,0,147
121.460210056583,-55.0822324122182,0,0,148
60.7419900723406,-27.5551147572653,0,0,149
2.37700880984021E-02,-2.79971023123855E-02,0,0,150
-60.6944498961438,27.4991205526405,0,0,151
-121.412669880386,55.0262382075934,0,0,152
-182.130889864628,82.5533558625463,0,0,153
-242.84910984887,110.080473517499,0,0,154
-303.567329833113,137.607591172452,0,0,155
-364.285549817355,165.134708827405,0,0,156
-425.003769801597,192.661826482358,0,0,157
-485.721989785839,220.188944137311,0,0,158
-546.440209770081,247.716061792264,0,0,159
-607.158429754323,275.243179447216,0,0,160
-667.876649738566,302.770297102169,0,0,161
-728.594869722808,330.297414757122,0,0,162
-789.31308970705,357.824532412075,0,0,163
-850.031309691292,385.351650067028,0,0,164
-910.749529675534,412.878767721981,0,0,165
-971.467749659777,440.405885376934,0,0,166
-1032.18596964402,467.933003031887,0,0,167
-1092.90418962826,495.46012068684,0,0,168
-1153.6224096125,522.987238341792,0,0,169
-1214.34062959675,550.514355996745,0,0,170
-1275.05884958099,578.041473651698,0,0,171
-1335.77706956523,605.568591306651,0,0,172
-1396.49528954947,633.095708961604,0,0,173
-1457.21350953371,660.622826616557,0,0,174
-1517.93172951796,688.14994427151,0,0,175
-1578.6499495022,715.677061926463,0,0,176
-1639.36816948644,743.204179581415,0,0,177
-1700.08638947068,770.731297236368,0,0,178
-1760.80460945492,798.258414891321,0,0,179
-1821.52282943917,825.785532546274,0,0,180
-1882.24104942341,853.312650201227,0,0,181
-1942.95926940765,880.83976785618,0,0,182
-2003.67748939189,908.366885511133,0,0,183
-2064.39570937614,935.894003166086,0,0,184
-2125.11392936038,963.421120821039,0,0,185
-2185.83214934462,990.948238475992,0,0,186
-2246.55036932886,1018.47535613094,0,0,187
-2307.2685893131,1046.0024737859,0,0,188
-2367.98680929735,1073.52959144085,0,0,189
-2428.70502928159,1101.0567090958,0,0,190
-2489.42324926583,1128.58382675076,0,0,191
-2550.14146925007,1156.11094440571,0,0,192
-2610.85968923432,1183.63806206066,0,0,193
-2671.57790921856,1211.16517971561,0,0,194
-2732.2961292028,1238.69229737057,0,0,195
-2793.01434918704,1266.21941502552,0,0,196
-2853.73256917128,1293.74653268047,0,0,197
-2914.45078915553,1321.27365033543,0,0,198
-2975.16900913977,1348.80076799038,0,0,199
-3035.88722912401,1376.32788564533,0,0,200
-3096.60544910825,1403.85500330028,0,0,201
-3157.3236690925,1431.38212095524,0,0,202
-3218.04188907674,1458.90923861019,0,0,203
-3278.76010906098,1486.43635626514,0,0,204
-3339.47832904522,1513.9634739201,0,0,205
-3400.19654902946,1541.49059157505,0,0,206
-3460.91476901371,1569.01770923,0,0,207
-3521.63298899795,1596.54482688496,0,0,208
-3582.35120898219,1624.07194453991,0,0,209
-3643.06942896643,1651.59906219486,0,0,210
-3703.78764895067,1679.12617984981,0,0,211
-3764.50586893492,1706.65329750477,0,0,212
-3825.22408891916,1734.18041515972,0,0,213
-3885.9423089034,1761.70753281467,0,0,214
-3946.66052888764,1789.23465046963,0,0,215
-4007.37874887189,1816.76176812458,0,0,216
-4068.09696885613,1844.28888577953,0,0,217
-4128.81518884037,1871.81600343448,0,0,218
-4189.53340882461,1899.34312108944,0,0,219
-4250.25162880886,1926.87023874439,0,0,220
-4310.9698487931,1954.39735639934,0,0,221
-4371.68806877734,1981.9244740543,0,0,222
-4432.40628876158,2009.45159170925,0,0,223
-4493.12450874582,2036.9787093642,0,0,224
-4553.84272873007,2064.50582701915,0,0,225
-4614.56094871431,2092.03294467411,0,0,226
-4675.27916869855,2119.56006232906,0,0,227
-4735.99738868279,2147.08717998401,0,0,228
-4796.71560866703,2174.61429763897,0,0,229
-4857.43382865128,2202.14141529392,0,0,230
-4918.15204863552,2229.66853294887,0,0,231
-4978.87026861976,2257.19565060382,0,0,232
-5039.588488604,2284.72276825878,0,0,233
-5100.30670858825,2312.24988591373,0,0,234
-5161.02492857249,2339.77700356868,0,0,235
-5221.74314855673,2367.30412122364,0,0,236
-5282.46136854097,2394.83123887859,0,0,237
-5343.17958852521,2422.35835653354,0,0,238
-5403.89780850946,2449.88547418849,0,0,239
-5464.6160284937,2477.41259184345,0,0,240
-5525.33424847794,2504.9397094984,0,0,241
-5586.05246846218,2532.46682715335,0,0,242
-5646.77068844643,2559.99394480831,0,0,243
-5707.48890843067,2587.52106246326,0,0,244
-5768.20712841491,2615.04818011821,0,0,245
-5828.92534839915,2642.57529777316,0,0,246
-5889.64356838339,2670.10241542812,0,0,247
-5950.36178836764,2697.62953308307,0,0,248
-6011.08000835188,2725.15665073802,0,0,249
-6071.79822833612,2752.68376839298,0,0,250
-6132.51644832036,2780.21088604793,0,0,251
-6193.2346683046,2807.73800370288,0,0,252
-6253.95288828885,2835.26512135784,0,0,253
-6314.67110827309,2862.79223901279,0,0,254
-6375.38932825733,2890.31935666774,0,0,255
-6436.10754824157,2917.84647432269,0,0,256
-6496.82576822582,2945.37359197765,0,0,257
-6557.54398821006,2972.9007096326,0,0,258
-6618.2622081943,3000.42782728755,0,0,259
-6678.98042817854,3027.95494494251,0,0,260
-6739.69864816278,3055.48206259746,0,0,261
-6800.41686814703,3083.00918025241,0,0,262
-6861.13508813127,3110.53629790736,0,0,263
-6921.85330811551,3138.06341556232,0,0,264
-6982.57152809975,3165.59053321727,0,0,265
-7043.289748084,3193.11765087222,0,0,266
-7104.00796806824,3220.64476852718,0,0,267
-7164.72618805248,3248.17188618213,0,0,268
-7225.44440803672,3275.69900383708,0,0,269
-7286.16262802096,3303.22612149203,0,0,270
-7346.88084800521,3330.75323914699,0,0,271
-7407.59906798945,3358.28035680194,0,0,272
-7468.31728797369,3385.80747445689,0,0,273
-7529.03550795793,3413.33459211185,0,0,274
-7589.75372794218,3440.8617097668,0,0,275
-7650.47194792642,3468.38882742175,0,0,276
-7711.19016791066,3495.9159450767,0,0,277
-7771.9083878949,3523.44306273166,0,0,278
-7832.62660787914,3550.97018038661,0,0,279
-7893.34482786339,3578.49729804156,0,0,280
-7954.06304784763,3606.02441569652,0,0,281
-8014.78126783187,3633.55153335147,0,0,282
-8075.49948781611,3661.07865100642,0,0,283
-8136.21770780036,3688.60576866137,0,0,284
-8196.9359277846,3716.13288631633,0,0,285
-8257.65414776884,3743.66000397128,0,0,286
-8318.37236775308,3771.18712162623,0,0,287
-8379.09058773732,3798.71423928119,0,0,288
-8439.80880772157,3826.24135693614,0,0,289
-8500.52702770581,3853.76847459109,0,0,290
-8561.24524769005,3881.29559224604,0,0,291
-8621.96346767429,3908.822709901,0,0,292
-8682.68168765853,3936.34982755595,0,0,293
-8743.39990764278,3963.8769452109,0,0,294
-8804.11812762702,3991.40406286586,0,0,295
-8864.83634761126,4018.93118052081,0,0,296
-8925.5545675955,4046.45829817576,0,0,297
-8986.27278757974,4073.98541583071,0,0,298
-9046.99100756399,4101.51253348567,0,0,299
-9107.70922754823,4129.03965114062,0,0,300
2.10377681991793E-02,-2.67583820179435E-02,0,1,0
1.90208419007097E-02,-4.18958972223035E-02,0,1,1
1.69367842269936E-02,-5.70073749705206E-02,0,1,2
1.47184638027842E-02,-0.072066777806452,0,1,3
0.01230845576914,-8.70505504200125E-02,0,1,4
9.9597512424775E-03,-0.102014516937091,0,1,5
8.29364500171503E-03,-0.11710868393331,0,1,6
7.9528221004353E-03,-0.132488527895875,0,1,7
9.59075278901308E-03,-0.148244758095403,0,1,8
1.40408808676072E-02,-0.163387307428815,0,1,9
2.22853664701205E-02,-0.176033038116328,0,1,10
3.49240543364631E-02,-0.184465289760349,0,1,11
5.03542623192129E-02,-0.188068015011122,0,1,12
6.62388132575823E-02,-0.186722470586882,0,1,13
0.081170443380977,-0.182201952125369,0,1,14
9.49289234513726E-02,-0.175776433324036,0,1,15
0.107510047125627,-0.16750055817755,0,1,16
0.118911086405775,-0.157418632629488,0,1,17
0.129021075255732,-0.145572247182972,0,1,18
0.136572901325895,-0.132023522636369,0,1,19
0.140700454403313,-0.117156891470049,0,1,20
0.140808405434526,-0.101551860100146,0,1,21
0.134774676199583,-8.66244802955471E-02,0,1,22
0.123748530177714,-7.43232074330549E-02,0,1,23
0.110075625648862,-0.065625193859525,0,1,24
9.59533112895471E-02,-5.83651727372975E-02,0,1,25
8.17640188471503E-02,-5.18046795153087E-02,0,1,26
6.74793993142546E-02,-4.57156700276908E-02,0,1,27
5.30711036834428E-02,-3.98701001085761E-02,0,1,28
3.85107829472977E-02,-3.40399255920969E-02,0,1,29
2.37700880984021E-02,-2.79971023123855E-02,0,1,30
